timestamp,label,L_qw,L_qx,L_qy,L_qz,L_f1,L_f2,L_f3,L_f4,L_f5,R_qw,R_qx,R_qy,R_qz,R_f1,R_f2,R_f3,R_f4,R_f5
0.842,big_large,0.827,-0.3058,-0.4164,0.2215,0.0,0.0,0.0,0.0,1.0,0.2989,-0.3192,0.2062,-0.8754,0.0,0.0,0.0,0.0,0.2808
0.862,big_large,0.8224,-0.2974,-0.431,0.2222,0.0,0.0,0.0,0.0,1.0,0.2899,-0.3124,0.225,-0.8762,0.0,0.0,0.0,0.0,0.0
0.882,big_large,0.8167,-0.289,-0.4464,0.2243,0.0,0.0,0.0,0.0,1.0,0.2795,-0.3091,0.2435,-0.8758,0.0,0.0,0.0,0.0,1.0
0.902,big_large,0.8107,-0.2756,-0.4626,0.2299,0.0,0.0,0.0,0.0,1.0,0.2679,-0.3085,0.2598,-0.8749,0.0,0.0,0.0,0.0,0.0
0.922,big_large,0.8046,-0.2592,-0.4785,0.2379,0.0,0.0,0.0,0.0,1.0,0.2545,-0.3086,0.2744,-0.8745,0.0,0.0,0.0,0.0,0.0
0.942,big_large,0.7971,-0.2477,-0.4935,0.2443,0.0,0.0,0.0,0.0,0.8504,0.2395,-0.3082,0.2881,-0.8745,0.0,0.0,0.0032,0.0,0.3072
0.962,big_large,0.7873,-0.243,-0.5096,0.2479,0.0,0.0,0.0,0.0,1.0,0.2231,-0.3081,0.3017,-0.8743,0.0,0.0,0.0045,0.0,1.0
0.982,big_large,0.776,-0.2377,-0.5268,0.2527,0.0,0.0,0.0,0.0,1.0,0.2044,-0.3092,0.3157,-0.8735,0.0,0.0,0.0071,0.0,0.0
1.002,big_large,0.7652,-0.2258,-0.5434,0.2612,0.0,0.0,0.0,0.0,1.0,0.1846,-0.3113,0.3293,-0.8721,0.0,0.0,0.0,0.0,0.0695
1.022,big_large,0.7546,-0.2114,-0.559,0.2708,0.0,0.0,0.0,0.0,1.0,0.1639,-0.3143,0.3425,-0.8701,0.0,0.0,0.0,0.0,0.1488
1.042,big_large,0.7431,-0.2036,-0.5743,0.2767,0.0,0.0,0.0,0.0,1.0,0.144,-0.32,0.3548,-0.8666,0.0,0.0,0.0176,0.0,0.0167
1.062,big_large,0.7292,-0.2035,-0.5911,0.2782,0.0,0.0,0.0,0.0,1.0,0.1251,-0.3298,0.3657,-0.8613,0.0,0.0,0.0,0.0,0.0
1.083,big_large,0.7144,-0.2046,-0.6083,0.2789,0.0,0.0,0.0,0.0,1.0,0.1065,-0.3417,0.3752,-0.855,0.0,0.0,0.0,0.0,0.6241
1.102,big_large,0.6996,-0.2,-0.6246,0.2836,0.0,0.0,0.0,0.0,1.0,0.087,-0.3525,0.3837,-0.8491,0.0,0.0,0.0045,0.0,0.0
1.123,big_large,0.6856,-0.1902,-0.6387,0.293,0.0,0.0,0.0,0.0,1.0,0.0693,-0.3612,0.39,-0.8442,0.0,0.0,0.0,0.0,1.0
1.143,big_large,0.6726,-0.1823,-0.6504,0.3022,0.0,0.0,0.0,0.0,1.0,0.0538,-0.3711,0.3953,-0.8386,0.0,0.0,0.0,0.0,0.8354
1.163,big_large,0.6596,-0.1797,-0.6615,0.3082,0.0,0.0,0.0,0.0,1.0,0.0397,-0.3813,0.3995,-0.8326,0.0,0.0,0.0,0.0,1.0
1.183,big_large,0.6458,-0.1802,-0.6733,0.3116,0.0,0.0,0.0,0.0,1.0,0.0247,-0.3874,0.4036,-0.8285,0.0,0.0563,0.0,0.0,0.0
1.202,big_large,0.6323,-0.1793,-0.6845,0.3154,0.0,0.0,0.0,0.0,1.0,0.011,-0.3871,0.408,-0.8268,0.0,0.0,0.0,0.0,0.4393
1.223,big_large,0.6194,-0.1768,-0.6946,0.3204,0.0,0.0,0.0,0.0,1.0,0.0,0.3851,-0.4114,0.8261,0.0,0.0,0.0,0.0,0.6769
1.243,big_large,0.6078,-0.1755,-0.7032,0.3244,0.0,0.0,0.0,0.0,1.0,0.0077,0.3865,-0.4138,0.8242,0.0,0.0124,0.0,0.0,0.4393
1.263,big_large,0.5975,-0.1761,-0.711,0.3262,0.0,0.0,0.0,0.0,1.0,0.0124,0.3923,-0.4153,0.8206,0.0,0.0312,0.0,0.0,0.0
1.283,big_large,0.588,-0.1767,-0.7183,0.3272,0.0,0.0,0.0,0.0,1.0,0.0156,0.3995,-0.4169,0.8163,0.0,0.0187,0.0,0.0,0.3336
1.302,big_large,0.5798,-0.1755,-0.7242,0.3293,0.0,0.0,0.0,0.0253,1.0,0.0187,0.4037,-0.4185,0.8134,0.0,0.0312,0.0,0.0,1.0
1.323,big_large,0.574,-0.1736,-0.728,0.3322,0.0,0.0,0.0,0.0,1.0,0.022,0.4037,-0.4199,0.8126,0.0,0.0,0.0,0.0,0.2544
1.343,big_large,0.571,-0.1726,-0.7296,0.3345,0.0,0.0,0.0,0.0,1.0,0.0242,0.4015,-0.4205,0.8133,0.0,0.0,0.0,0.0,0.0695
1.363,big_large,0.5698,-0.173,-0.7298,0.3358,0.0,0.0,0.0,0.0,1.0,0.0235,0.4001,-0.4202,0.8141,0.0,0.0,0.0,0.0,0.0431
1.382,big_large,0.5699,-0.1743,-0.7293,0.3361,0.0,0.0,0.0,0.0,1.0,0.0201,0.4003,-0.4194,0.8145,0.0,0.0,0.0,0.0,0.0
1.403,big_large,0.5709,-0.1757,-0.7281,0.3361,0.0,0.0,0.0,0.0,1.0,0.0151,0.4005,-0.4179,0.8153,0.0,0.0,0.0,0.0,0.5185
1.423,big_large,0.5732,-0.1761,-0.7259,0.3367,0.0,0.0,0.0,0.0,1.0,0.0093,0.3987,-0.4158,0.8173,0.0,0.0,0.0,0.0,0.0
1.443,big_large,0.5771,-0.1763,-0.7225,0.3375,0.0,0.0,0.0,0.0,1.0,0.0031,0.3952,-0.4126,0.8207,0.0,0.0,0.0,0.0,0.36
1.463,big_large,0.582,-0.1771,-0.7184,0.3374,0.0,0.0,0.0,0.0,1.0,0.004,-0.3904,0.4083,-0.8251,0.0,0.0,0.0,0.0,0.3072
1.483,big_large,0.588,-0.1785,-0.7137,0.3361,0.0,0.0,0.0,0.0,1.0,0.0115,-0.3847,0.4029,-0.8304,0.0,0.0,0.0,0.0,0.7826
1.504,big_large,0.5949,-0.1801,-0.7084,0.3343,0.0,0.0,0.0,0.0,1.0,0.0186,-0.3787,0.3973,-0.8357,0.0,0.0,0.0,0.0849,0.0167
1.523,big_large,0.6025,-0.1812,-0.7022,0.3332,0.0,0.0,0.0,0.0,1.0,0.0261,-0.3723,0.391,-0.8414,0.0,0.0,0.0,0.0,0.0
1.544,big_large,0.6112,-0.1821,-0.6945,0.3331,0.0,0.0,0.0,0.0,1.0,0.0342,-0.3656,0.3836,-0.8474,0.0,0.0,0.0,0.0,0.4393
1.563,big_large,0.6212,-0.1838,-0.6849,0.3334,0.0,0.0,0.0,0.0,1.0,0.0438,-0.3582,0.374,-0.8544,0.0,0.0,0.015,0.1378,0.0
1.583,big_large,0.6341,-0.1873,-0.6719,0.3337,0.0,0.0,0.0,0.0,1.0,0.0557,-0.3488,0.3601,-0.8635,0.0,0.0,0.0124,0.0,0.0
